Courses by Dept w Enrlmt,3774,,,,,,,,,,
Acad Org,Current Status,Course ID,Subject,Catalog,Section,Term,Term2,Title,Tot Enrl,Component,Instructor
16300,Active,8733,MA,132,13,4149,Fall 2014,Calculus II,15,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,13,4192,Spring 2019,Calculus II,20,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,13,4202,Spring 2020,Calculus II,8,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,13,4212,Spring 2021,Calculus II,7,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,13,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,14,4192,Spring 2019,Calculus II,12,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,14,4202,Spring 2020,Calculus II,13,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,14,4212,Spring 2021,Calculus II,17,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,14,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,21,4192,Spring 2019,Calculus II,23,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,21,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,22,4192,Spring 2019,Calculus II,24,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,22,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,23,4192,Spring 2019,Calculus II,14,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,23,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,24,4192,Spring 2019,Calculus II,24,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,24,4222,Spring 2022,Calculus II,0,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,31,4202,Spring 2020,Calculus II,17,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,32,4202,Spring 2020,Calculus II,17,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,33,4202,Spring 2020,Calculus II,24,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,34,4202,Spring 2020,Calculus II,16,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,41,4152,Spring 2015,Calculus II,20,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,42,4152,Spring 2015,Calculus II,26,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,43,4152,Spring 2015,Calculus II,24,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,51,4152,Spring 2015,Calculus II,23,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,51,4162,Spring 2016,Calculus II,7,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,52,4152,Spring 2015,Calculus II,30,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,52,4162,Spring 2016,Calculus II,10,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,53,4152,Spring 2015,Calculus II,27,DIS,"Morrison,Sara A."
16300,Active,8733,MA,132,53,4162,Spring 2016,Calculus II,10,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4149,Fall 2014,Intro College Mathematics,68,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4159,Fall 2015,Intro College Mathematics,56,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4169,Fall 2016,Intro College Mathematics,58,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4179,Fall 2017,Intro College Mathematics,56,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4212,Spring 2021,Intro College Mathematics,20,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,1,4222,Spring 2022,Intro College Mathematics,0,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,2,4149,Fall 2014,Intro College Mathematics,59,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,2,4159,Fall 2015,Intro College Mathematics,72,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,2,4169,Fall 2016,Intro College Mathematics,63,LEC,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4149,Fall 2014,Intro College Mathematics,21,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4159,Fall 2015,Intro College Mathematics,21,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4169,Fall 2016,Intro College Mathematics,19,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4179,Fall 2017,Intro College Mathematics,15,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4212,Spring 2021,Intro College Mathematics,9,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,11,4222,Spring 2022,Intro College Mathematics,0,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4149,Fall 2014,Intro College Mathematics,19,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4159,Fall 2015,Intro College Mathematics,25,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4169,Fall 2016,Intro College Mathematics,23,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4179,Fall 2017,Intro College Mathematics,26,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4212,Spring 2021,Intro College Mathematics,11,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,12,4222,Spring 2022,Intro College Mathematics,0,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,13,4149,Fall 2014,Intro College Mathematics,28,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,13,4159,Fall 2015,Intro College Mathematics,24,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,13,4169,Fall 2016,Intro College Mathematics,27,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,13,4179,Fall 2017,Intro College Mathematics,14,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,14,4149,Fall 2014,Intro College Mathematics,18,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,14,4159,Fall 2015,Intro College Mathematics,20,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,14,4169,Fall 2016,Intro College Mathematics,15,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,15,4149,Fall 2014,Intro College Mathematics,28,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,15,4159,Fall 2015,Intro College Mathematics,18,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,15,4169,Fall 2016,Intro College Mathematics,17,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,16,4149,Fall 2014,Intro College Mathematics,13,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,16,4159,Fall 2015,Intro College Mathematics,20,DIS,"Morrison,Sara A."
16300,Active,10506,MA,180,16,4169,Fall 2016,Intro College Mathematics,20,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,1,4152,Spring 2015,Basic Calculus,32,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,1,4162,Spring 2016,Basic Calculus,37,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,1,4172,Spring 2017,Basic Calculus,27,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,1,4182,Spring 2018,Basic Calculus,12,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,2,4152,Spring 2015,Basic Calculus,58,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,2,4162,Spring 2016,Basic Calculus,72,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,2,4172,Spring 2017,Basic Calculus,70,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,2,4182,Spring 2018,Basic Calculus,80,LEC,"Morrison,Sara A."
16300,Active,10507,MA,181,11,4152,Spring 2015,Basic Calculus,20,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,11,4162,Spring 2016,Basic Calculus,26,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,11,4172,Spring 2017,Basic Calculus,11,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,11,4182,Spring 2018,Basic Calculus,26,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,12,4152,Spring 2015,Basic Calculus,20,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,12,4162,Spring 2016,Basic Calculus,26,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,12,4172,Spring 2017,Basic Calculus,30,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,12,4182,Spring 2018,Basic Calculus,24,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,13,4152,Spring 2015,Basic Calculus,17,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,13,4162,Spring 2016,Basic Calculus,13,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,13,4172,Spring 2017,Basic Calculus,16,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,13,4182,Spring 2018,Basic Calculus,10,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,14,4152,Spring 2015,Basic Calculus,20,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,14,4162,Spring 2016,Basic Calculus,27,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,14,4172,Spring 2017,Basic Calculus,11,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,14,4182,Spring 2018,Basic Calculus,5,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,15,4152,Spring 2015,Basic Calculus,10,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,15,4162,Spring 2016,Basic Calculus,14,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,15,4172,Spring 2017,Basic Calculus,26,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,15,4182,Spring 2018,Basic Calculus,23,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,16,4152,Spring 2015,Basic Calculus,3,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,16,4162,Spring 2016,Basic Calculus,3,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,16,4172,Spring 2017,Basic Calculus,3,DIS,"Morrison,Sara A."
16300,Active,10507,MA,181,16,4182,Spring 2018,Basic Calculus,4,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4182,Spring 2018,General Statistics,43,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4189,Fall 2018,General Statistics,60,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4192,Spring 2019,General Statistics,39,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4202,Spring 2020,General Statistics,43,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4212,Spring 2021,General Statistics,56,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,1,4219,Fall 2021,General Statistics,81,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,01A,4209,Fall 2020,General Statistics,50,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,01B,4209,Fall 2020,General Statistics,40,LEC,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4182,Spring 2018,General Statistics,11,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4189,Fall 2018,General Statistics,25,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4192,Spring 2019,General Statistics,13,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4202,Spring 2020,General Statistics,17,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4209,Fall 2020,General Statistics,22,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4212,Spring 2021,General Statistics,15,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4219,Fall 2021,General Statistics,25,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,11,4222,Spring 2022,General Statistics,0,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4182,Spring 2018,General Statistics,18,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4189,Fall 2018,General Statistics,27,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4192,Spring 2019,General Statistics,12,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4202,Spring 2020,General Statistics,16,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4209,Fall 2020,General Statistics,24,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4212,Spring 2021,General Statistics,12,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4219,Fall 2021,General Statistics,25,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,12,4222,Spring 2022,General Statistics,0,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4182,Spring 2018,General Statistics,14,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4189,Fall 2018,General Statistics,7,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4192,Spring 2019,General Statistics,14,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4202,Spring 2020,General Statistics,10,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4209,Fall 2020,General Statistics,8,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4212,Spring 2021,General Statistics,17,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4219,Fall 2021,General Statistics,25,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,13,4222,Spring 2022,General Statistics,0,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,14,4209,Fall 2020,General Statistics,14,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,14,4212,Spring 2021,General Statistics,12,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,14,4219,Fall 2021,General Statistics,6,DIS,"Morrison,Sara A."
16300,Active,8747,STAT,282,15,4209,Fall 2020,General Statistics,22,DIS,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4149,Fall 2014,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4152,Spring 2015,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4159,Fall 2015,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4162,Spring 2016,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4169,Fall 2016,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8782,MA,401,1,4172,Spring 2017,Directed Study in Mathematics,0,IND,"Morrison,Sara A."
16300,Active,8819,STAT,488,1,4202,Spring 2020,Statistics Projects,1,IND,"Morrison,Sara A."
16300,Active,8743,MA,232,24,4152,Spring 2015,Elementary Differential Eq,20,DIS,"Mulvehill,Kelly S."
16300,Active,8743,MA,232,33,4149,Fall 2014,Elementary Differential Eq,24,DIS,"Mulvehill,Kelly S."
16300,Active,8743,MA,232,13,4159,Fall 2015,Elementary Differential Eq,28,DIS,"Murray,Kevin M"
16300,Active,8743,MA,232,33,4212,Spring 2021,Elementary Differential Eq,12,DIS,"Mutenyo,Zubra Khaboyo"
16300,Active,10506,MA,180,11,4212,Spring 2021,Intro College Mathematics,9,DIS,"Niang,Aminata"
16300,Active,10506,MA,180,12,4219,Fall 2021,Intro College Mathematics,21,DIS,"Niang,Aminata"
16300,Active,10506,MA,180,14,4219,Fall 2021,Intro College Mathematics,17,DIS,"Niang,Aminata"
16300,Active,10506,MA,180,22,4209,Fall 2020,Intro College Mathematics,9,DIS,"Niang,Aminata"
16300,Active,10506,MA,180,24,4209,Fall 2020,Intro College Mathematics,7,DIS,"Niang,Aminata"
16300,Active,10507,MA,181,21,4202,Spring 2020,Basic Calculus,30,DIS,"Niang,Aminata"
16300,Active,8742,MA,231,31,4162,Spring 2016,Calculus III,14,DIS,"Nicewicz,Brian M."
16300,Active,8742,MA,231,31,4172,Spring 2017,Calculus III,27,DIS,"Nicewicz,Brian M."
16300,Active,8743,MA,232,24,4179,Fall 2017,Elementary Differential Eq,13,DIS,"Nicolella,Christopher Charles"
16300,Active,8742,MA,231,13,4182,Spring 2018,Calculus III,14,DIS,"Ober,Seamus D"
16300,Active,8742,MA,231,14,4189,Fall 2018,Calculus III,25,DIS,"Ober,Seamus D"
16300,Active,8742,MA,231,15,4179,Fall 2017,Calculus III,26,DIS,"Ober,Seamus D"
16300,Active,10506,MA,180,25,4209,Fall 2020,Intro College Mathematics,9,DIS,"O'brien,Kirbie C"
16300,Active,10507,MA,181,11,4202,Spring 2020,Basic Calculus,12,DIS,"O'brien,Kirbie C"
16300,Active,10507,MA,181,12,4212,Spring 2021,Basic Calculus,17,DIS,"O'brien,Kirbie C"
16300,Active,8732,MA,131,11,4219,Fall 2021,Calculus I,20,DIS,"Ogunleye,Olaoluwa Adefemi"
16300,Active,8732,MA,131,12,4219,Fall 2021,Calculus I,22,DIS,"Ogunleye,Olaoluwa Adefemi"
16300,Active,8732,MA,131,13,4219,Fall 2021,Calculus I,20,DIS,"Ogunleye,Olaoluwa Adefemi"
16300,Active,8732,MA,131,14,4219,Fall 2021,Calculus I,16,DIS,"Ogunleye,Olaoluwa Adefemi"
16300,Active,8747,STAT,282,11,4209,Fall 2020,General Statistics,22,DIS,"Paddock,Jesse C"
16300,Active,8747,STAT,282,13,4209,Fall 2020,General Statistics,8,DIS,"Paddock,Jesse C"
16300,Active,8726,MA,41,4,4159,Fall 2015,Co-Calculus Mathematics,61,LEC,"Painter,Nickalaus A."
16300,Active,8726,MA,41,4,4169,Fall 2016,Co-Calculus Mathematics,63,LEC,"Painter,Nickalaus A."
16300,Active,8726,MA,41,5,4159,Fall 2015,Co-Calculus Mathematics,42,LEC,"Painter,Nickalaus A."
16300,Active,8726,MA,41,6,4169,Fall 2016,Co-Calculus Mathematics,45,LEC,"Painter,Nickalaus A."
16300,Active,8726,MA,41,8,4159,Fall 2015,Co-Calculus Mathematics,46,LEC,"Painter,Nickalaus A."
16300,Active,8726,MA,41,9,4169,Fall 2016,Co-Calculus Mathematics,51,LEC,"Painter,Nickalaus A."
16300,Active,8732,MA,131,11,4162,Spring 2016,Calculus I,18,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,11,4182,Spring 2018,Calculus I,17,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,12,4162,Spring 2016,Calculus I,22,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,12,4182,Spring 2018,Calculus I,16,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,13,4162,Spring 2016,Calculus I,21,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,13,4182,Spring 2018,Calculus I,14,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,14,4182,Spring 2018,Calculus I,17,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,21,4149,Fall 2014,Calculus I,27,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,22,4149,Fall 2014,Calculus I,28,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,23,4149,Fall 2014,Calculus I,28,DIS,"Painter,Nickalaus A."
16300,Active,8732,MA,131,24,4149,Fall 2014,Calculus I,21,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,11,4189,Fall 2018,Calculus II,30,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,12,4189,Fall 2018,Calculus II,8,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,13,4189,Fall 2018,Calculus II,13,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,21,4152,Spring 2015,Calculus II,13,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,22,4152,Spring 2015,Calculus II,25,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,23,4152,Spring 2015,Calculus II,8,DIS,"Painter,Nickalaus A."
16300,Active,8733,MA,132,24,4152,Spring 2015,Calculus II,14,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,11,4179,Fall 2017,Intro College Mathematics,15,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,12,4179,Fall 2017,Intro College Mathematics,26,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,13,4179,Fall 2017,Intro College Mathematics,14,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,21,4179,Fall 2017,Intro College Mathematics,18,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,22,4179,Fall 2017,Intro College Mathematics,19,DIS,"Painter,Nickalaus A."
16300,Active,10506,MA,180,23,4179,Fall 2017,Intro College Mathematics,17,DIS,"Painter,Nickalaus A."
16300,Active,11229,MA,200,1,4192,Spring 2019,Intro Math Modeling & Software,25,LEC,"Painter,Nickalaus A."
16300,Active,8733,MA,132,2,4202,Spring 2020,Calculus II,87,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,4,4202,Spring 2020,Calculus II,78,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,1,4202,Spring 2020,Calculus II,52,LEC,"Morrison,Sara A."
16300,Active,8733,MA,132,30,4179,Fall 2017,Calculus II,14,DIS,"Parshad,Rana D"
16300,Active,8733,MA,132,31,4179,Fall 2017,Calculus II,22,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,1,4149,Fall 2014,Elementary Differential Eq,91,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,1,4152,Spring 2015,Elementary Differential Eq,65,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,1,4159,Fall 2015,Elementary Differential Eq,109,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,1,4166,Summer 2016,Elementary Differential Eq,3,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,2,4149,Fall 2014,Elementary Differential Eq,117,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,3,4152,Spring 2015,Elementary Differential Eq,76,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,3,4162,Spring 2016,Elementary Differential Eq,91,LEC,"Parshad,Rana D"
16300,Active,8743,MA,232,11,4149,Fall 2014,Elementary Differential Eq,23,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,11,4152,Spring 2015,Elementary Differential Eq,16,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,11,4159,Fall 2015,Elementary Differential Eq,27,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,12,4149,Fall 2014,Elementary Differential Eq,19,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,12,4152,Spring 2015,Elementary Differential Eq,22,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,12,4159,Fall 2015,Elementary Differential Eq,26,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,13,4149,Fall 2014,Elementary Differential Eq,29,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,13,4152,Spring 2015,Elementary Differential Eq,22,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,13,4159,Fall 2015,Elementary Differential Eq,28,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,14,4149,Fall 2014,Elementary Differential Eq,26,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,14,4152,Spring 2015,Elementary Differential Eq,8,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,14,4159,Fall 2015,Elementary Differential Eq,28,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,21,4149,Fall 2014,Elementary Differential Eq,30,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,22,4149,Fall 2014,Elementary Differential Eq,28,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,23,4149,Fall 2014,Elementary Differential Eq,23,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,24,4149,Fall 2014,Elementary Differential Eq,29,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,31,4152,Spring 2015,Elementary Differential Eq,23,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,31,4162,Spring 2016,Elementary Differential Eq,24,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,32,4152,Spring 2015,Elementary Differential Eq,29,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,32,4162,Spring 2016,Elementary Differential Eq,33,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,33,4152,Spring 2015,Elementary Differential Eq,21,DIS,"Parshad,Rana D"
16300,Active,8743,MA,232,33,4162,Spring 2016,Elementary Differential Eq,34,DIS,"Parshad,Rana D"
16300,Active,10191,MA,239,1,4182,Spring 2018,Elementary Linear Algebra,30,LEC,"Parshad,Rana D"
16300,Active,8774,MA,362,1,4172,Spring 2017,Complex Analysis/Applications,13,LEC,"Parshad,Rana D"
16300,Active,11578,MA,368,1,4169,Fall 2016,Mathematical Bio Seminar,4,SEM,"Parshad,Rana D"
16300,Active,8782,MA,401,33,4149,Fall 2014,Directed Study in Mathematics,1,IND,"Parshad,Rana D"
16300,Active,8782,MA,401,33,4159,Fall 2015,Directed Study in Mathematics,0,IND,"Parshad,Rana D"
16300,Active,8782,MA,401,33,4169,Fall 2016,Directed Study in Mathematics,0,IND,"Parshad,Rana D"
16300,Active,8786,MA,405,33,4152,Spring 2015,Directed Study in Applied Math,1,IND,"Parshad,Rana D"
16300,Active,8786,MA,405,33,4162,Spring 2016,Directed Study in Applied Math,0,IND,"Parshad,Rana D"
16300,Active,8786,MA,405,33,4172,Spring 2017,Directed Study in Applied Math,0,IND,"Parshad,Rana D"
16300,Active,8833,MA,531,1,4169,Fall 2016,"Initial & BVPs, Partial DiffEQ",5,LEC,"Parshad,Rana D"
16300,Active,11581,MA,533,1,4159,Fall 2015,Ordinary Diff Equations,9,LEC,"Parshad,Rana D"
16300,Active,11581,MA,533,1,4179,Fall 2017,Ordinary Diff Equations,11,LEC,"Parshad,Rana D"
16300,Active,11943,MA,550,1,4162,Spring 2016,Nonlinear Partial Diff Equatio,9,LEC,"Parshad,Rana D"
16300,Active,11943,MA,550,1,4182,Spring 2018,Nonlinear Partial Diff Equatio,10,LEC,"Parshad,Rana D"
